9442	64462	18016	39651	39478
99083	60498	90905	36181	70277
535	18795	37136	43617	83012
53808	64400	59923	18308	67054
44347	83241	44527	90481	56907
99894	32208	25086	44683	82929
68866	89139	71787	27911	25278
21347	51681	58165	57815	98352
63302	89999	73796	45852	4805
59513	29746	656	58184	23361
80874	23089	37040	55419	54002
8250	24565	55736	22598	79913
59538	49718	84186	37094	44867
70809	25460	86429	10332	26850
96529	85335	72663	16568	95817
47013	75493	61768	17322	92149
63204	83293	68090	93852	25544
2974	49385	39578	96952	99288
53054	42792	88663	80476	75814
97944	56064	39457	27868	38285
5821	21464	23020	14180	77805
34896	94614	49052	33475	25509
76353	14114	2904	15650	71924
42037	33266	29080	17991	40530
24410	16229	317	27085	92329
95647	19380	61019	73103	32656
13605	23398	11455	81914	45057
36036	77703	67287	621	20300
252	32847	30775	40935	17311
82994	85047	59172	96715	26978
6392	81155	89669	6739	91526
54664	76587	36469	90112	19855
81871	93996	14439	32878	49652
68306	27620	32430	26370	28428
5720	28354	44976	52291	48727
72292	37532	32001	65753	33124
20123	53758	78691	63872	67457
43789	7851	10105	84396	37826
5533	23839	52798	81018	68046
30634	48708	36727	96906	26661
68467	98786	37160	18321	23478
36229	26089	63584	33685	42555
90179	49302	16721	66227	11141
46314	42065	33474	15189	15558
2883	34843	92611	7733	65083
83995	92261	68257	86630	88294
60577	37477	90413	15984	47560
47596	2655	23020	41805	50671
73366	77809	79860	71547	57757
89916	83770	60883	92245	31466
42022	56769	96992	78975	68475
15251	2977	9956	97964	15827
26294	98966	76806	98905	20759
72516	83876	79974	28175	74117
60088	97923	57611	87302	53124
27539	86462	40754	10381	72699
42680	32213	17935	86745	99891
20917	93675	97601	8035	39157
12901	19926	60601	15308	17051
78693	75333	68167	64321	38548
20273	23758	76785	11791	42374
46237	81414	10262	95166	41130
33362	65183	82587	44813	30111
17454	8166	27909	11494	29284
